Element,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery
1310,0.035140984610919,317511.62448051,0.7703589583715617,0.85575716342145,0.9228561803769415,1.4038205313519607,0.04576053647050613,-14.148388912488738,-177104.0790432479,2.2684022229702645
1311,0.03713170346086521,346749.2030733518,0.7652068642718542,0.745762787248032,0.8836278128624081,1.3125076672000553,0.053040133432146336,-14.202538389393553,-178579.8475938123,2.4850200391310686
1312,0.03243253077067554,344064.7032388238,0.8157863940607736,0.8626519897511873,0.9307041330932716,1.347233545803887,0.0501751327081449,-19.520539619275738,-257413.70409181097,2.0143873022636023
1313,0.033194315568922994,320237.3834185932,0.8187582114837273,0.8703336312859836,0.8675875031389624,1.345191786176519,0.05064578286973941,-19.017328881789222,-255826.59966761977,2.222727172345722
1314,0.0364867286729142,320425.20181491255,0.8245824073682038,0.8286617593521465,0.9188784953940103,1.3558424865634742,0.049033734774437635,-17.94364309164204,-236354.8899294713,2.3227470707598634
1315,0.03366693085722872,307990.10585198744,0.8283784287538415,0.8131123889589152,0.8530308729352954,1.315047744276053,0.05066052957349824,-17.734759639932292,-238187.92224508722,2.374424813434249
1316,0.03133808371776857,331318.7930073874,0.7629231436248418,0.869198768667288,0.9091858946410718,1.3964626474366881,0.05199585430339493,-15.43639715065133,-197768.43924959208,1.9992241620040796
1317,0.03361571026421261,322713.283565209,0.8094897990623925,0.7525477970268691,0.9245638093758344,1.4788807319050328,0.05083275832861811,-15.614251496160708,-200430.39050718598,2.082701749522203
1318,0.03367033792207846,338816.70537350426,0.7683825210954555,0.8492528208130369,0.9153315478626309,1.3546685673666707,0.05119503552212801,-15.665913124003637,-199861.45070100809,2.1520541073451556
1319,0.03482430821898208,338968.12603003334,0.8324599195938163,0.8371914813096859,0.9050167538631797,1.3042104321907375,0.050326758301672894,-20.045205488364324,-267441.6211483187,2.230637967684099
1320,0.031985939252908845,331192.6026785401,0.7732411746714489,0.8626191949724289,0.8957858098563405,1.2948586721697142,0.04857702418016617,-15.676318617679984,-201113.82524295343,2.17543459605005
1321,0.034076041393189774,328857.1633775249,0.7810603039817909,0.8021433231362205,0.8744425467289647,1.404649125120114,0.0497055033563897,-15.233071597263274,-195976.60281562264,2.2716238503734147
1322,0.03436290868439061,349100.7200815534,0.8400995245770414,0.8627346153188471,0.8812181570037796,1.3514920034304039,0.05077814828613471,-22.134203182106475,-299821.6447125094,2.1718707506514976
1323,0.03147936078101665,324708.3321450807,0.8359419945813422,0.7711903133974669,0.944381948946069,1.4371216929282338,0.0488450409924336,-17.438713557439286,-226716.28747775182,1.9518707680753764
1324,0.03702216429511015,307832.40045496053,0.8282571242560521,0.8382465995180244,0.9045419306002642,1.4466141246364956,0.04710046837260556,-17.499454603942578,-231173.1948352089,2.352627866886913
1325,0.032289539255440196,347421.6865626105,0.8488571030349261,0.8379769951565994,0.9302148053808325,1.327930433964859,0.05141821835538005,-21.79539316448634,-292376.02727638814,1.9811012508764796
1326,0.036844770109700956,338893.0364318785,0.8013731857341762,0.8113324912816082,0.8903456096789563,1.403011774934454,0.04905729123330562,-17.126637709385072,-222903.0974822182,2.3538219376521186
1327,0.03372744660385916,344712.14121591666,0.7752160589029978,0.8051901319328424,0.8915861702943005,1.3097825199736088,0.04893571828826984,-15.413859592416355,-195803.60064994526,2.271527267413663
1328,0.03142472527552258,333658.6885285879,0.7544513082224873,0.8582307406215212,0.8793339329436242,1.3700719461754822,0.04968057278864298,-14.598802412955829,-185392.33787585355,2.1189422127412745
1329,0.03447950797155757,318594.02812853863,0.8445404724196978,0.8313288672297412,0.9243015323131873,1.4739547682358873,0.05277325549976823,-19.74607722131675,-265085.39893505385,2.042131420641912
1330,0.035581098846615096,324561.4083378684,0.7471744208662291,0.8596655189877975,0.9300453158527768,1.3232587539162464,0.048724999495444066,-13.246127857797184,-162902.3603370522,2.318455587586798
1331,0.0327907556653493,310467.45069055154,0.804182569957871,0.7970577449927846,0.8845186872754609,1.3552993856674187,0.05178402636035571,-15.942781634639863,-209158.6378795484,2.225144752605563
1332,0.03164386673741438,311959.5709460576,0.7877224696409911,0.84034813645699,0.9272570872730874,1.3746775625960217,0.049625454906173955,-15.278426410937199,-196161.21155002905,2.0636581468381188
1333,0.03279331644774347,328894.9918986289,0.7423609480131683,0.872594248810612,0.9015242026158582,1.3735182710210871,0.051878113270532204,-13.903276990269138,-174865.4796901862,2.1465769064148055
1334,0.032534798866423166,337720.20910614706,0.790928954320967,0.8274001570623861,0.9362300394265269,1.339736541911843,0.04768410228727289,-16.183970519100388,-205752.3047503663,2.0891691797777585
1335,0.03408708823795845,335637.94930949464,0.8144833734201922,0.8478547211780568,0.9301318983959566,1.3359394480287825,0.052580609821628085,-18.96508945888616,-250624.56135816703,2.106591127079908
1336,0.036322841973632496,329252.6813820339,0.8638488833033899,0.8399980881370956,0.9094921781633373,1.3431880539618373,0.04888267033688837,-21.50716139945737,-290450.0362689981,2.2766587947305634
1337,0.03356297547590592,324528.5703344989,0.7619742650877999,0.8413080597471878,0.917241392654712,1.3909075493644678,0.049996423757862875,-14.231286118304403,-179040.49038388778,2.162771979939015
1338,0.031132332739608668,339584.24667392706,0.778600620372919,0.7881423070571933,0.9036038478321051,1.3596510242667414,0.0476180303425101,-14.834671455842095,-186492.2954122366,2.0903967703182977
1339,0.03716719302841831,315614.7110163305,0.7595290717552895,0.8165069747919135,0.882010561881743,1.3653428825862801,0.047439002396600816,-13.147972860392072,-164470.27917301963,2.5263032854884475
1340,0.03487080010304012,318127.0137978746,0.7992037868397439,0.8648055104441779,0.8798109666863362,1.2942196839498514,0.05034176515225008,-17.26484977089888,-228420.01176416854,2.367104994825028
1341,0.03715666815179401,342062.2772100919,0.7808776298922508,0.8592509833705758,0.9057006620677429,1.358797242328877,0.05028115096641807,-16.884365988108403,-218404.8199509519,2.353810221314805
1342,0.035592189429216714,334580.0994858598,0.8222499036280649,0.8240096782391338,0.8622400233700981,1.3413249047657407,0.04953760426052546,-18.896447440262936,-252227.7972798128,2.3788378600903077
1343,0.03385011125456493,313836.77862131107,0.78904697962726,0.8746745154427288,0.9186917595882022,1.3417226776710836,0.05327573936357903,-16.67139404581986,-218764.99286398813,2.1682819101992408
1344,0.03176297445692891,312678.0243911426,0.8279041682958793,0.78145403400631,0.8976198789740782,1.288530046914578,0.052014864980522525,-17.175350224187927,-227296.1262399097,2.176253101347387
1345,0.037313298567498605,354600.40130082745,0.7476075608879703,0.8185538142845383,0.9019768867045039,1.40851066907393,0.049749782471058906,-14.130982537931786,-174560.85203890866,2.3640019389775078
1346,0.03464367830754392,326107.80623389606,0.7778847887139689,0.8598750234645416,0.9251840264964472,1.3085263765080852,0.047885461664113796,-15.421807623333674,-196102.17528358632,2.260406978678956
1347,0.034177672408936016,326402.82952383277,0.773580434579645,0.8614604737676704,0.9281959333301271,1.472194153249944,0.04881196984038052,-15.260607511683205,-193681.2288849594,2.096583056971061
1348,0.03234443952771032,344899.3457853299,0.8620623709821278,0.7580639502716049,0.9142239298345008,1.46298589225333,0.04941748361419309,-20.200890818587762,-268386.77435213,1.9783426764439769
1349,0.03399056792306912,349327.95414800884,0.7891219910403483,0.8762014314727652,0.8871254889863185,1.3772429027175248,0.04660081993040127,-17.815626321332264,-231711.50761959364,2.210310444943554
1350,0.0355953736901973,334590.77795093803,0.7713906871676968,0.8362885395689997,0.8697062673632104,1.4952357930350435,0.05219951610355648,-15.86696754980798,-206057.64906959952,2.2426902791389263
1351,0.03141244251092659,352111.8502814055,0.8718987728888001,0.8730057575302197,0.904524737957543,1.4682391322900363,0.049695645522164364,-24.75371342427543,-338132.8442704777,1.8241419046162866
1352,0.031896435130931454,312754.74575633334,0.8177848627051035,0.8764747482003683,0.9273480607610578,1.356128615721641,0.050770382275342876,-18.26883364957728,-242353.7295341924,2.0282006326095354
1353,0.031667406899884995,317036.8757822888,0.7813760690965212,0.7721843269593817,0.8889086811202396,1.464282973552291,0.053758168891967786,-14.531655084517933,-186999.2564874111,2.04207716111466
1354,0.032452389503087396,325698.45574009756,0.7495989690867281,0.8051182317971539,0.9171577057850202,1.4827887938857838,0.049208332177417255,-12.721286897479366,-155443.2649795128,2.0592599617660023
1355,0.03594932456742052,310913.69952131284,0.8335279145035893,0.8053817103330645,0.9065561093582578,1.3723116119981504,0.047379517008911944,-17.31911027740309,-227967.40994062184,2.346701814316939
1356,0.032512872412818694,355597.05395666126,0.8671455564821637,0.7439221881142379,0.8989320308194695,1.4011587109874934,0.051210770071756374,-21.11714439437493,-282554.24822611583,2.0288375174503446
1357,0.03774865211793404,321391.98055303225,0.779275957182056,0.8042206721594377,0.9327619345199594,1.4559415438167975,0.05256891095260404,-14.830852725754555,-188668.0063532347,2.293819870734453
1358,0.037027195098831116,331862.0457399564,0.8177722671797281,0.7277511406357702,0.911222468824802,1.4349865353322746,0.04995676523879347,-15.98630876630094,-205460.71452878154,2.3367454011974504
1359,0.03518384313693973,358588.3178002334,0.8146942520896829,0.7591891570122109,0.8853461126069724,1.375121451591786,0.04555998930692868,-17.394276962760834,-223865.55916192452,2.3164076984905315
1360,0.032962369076512114,311999.6756367117,0.7978074103014439,0.7879131644514642,0.914701726123712,1.4178639882274195,0.051233283626510924,-15.195560924987559,-195901.80143289428,2.127001260934632
1361,0.034886643143789184,345637.8959249731,0.8058707155178452,0.8062496271995714,0.9063540846899611,1.349829191014282,0.047940219929660674,-17.418207908756507,-225415.68106776194,2.255313745286373
1362,0.03497376138603495,352591.7721142957,0.8686766617421192,0.8486754123097373,0.9026926293403894,1.279475035418379,0.04925781101929471,-23.770412419359328,-322939.27460485103,2.211015107233581
1363,0.034754989588406504,323841.95229974744,0.7596144262618629,0.8322053687335296,0.8571166799042762,1.466268220141284,0.050154874165608966,-14.27402435429259,-182819.97843605932,2.3127819623020627
1364,0.03590600015872539,342761.7911163314,0.8575790279549245,0.8670229959620511,0.9078737232045301,1.2906878716672803,0.05141916516575652,-23.091537995336655,-314055.9120731556,2.236927460829868
1365,0.03221494178519464,326035.4028745666,0.7659763781975932,0.8427835708342797,0.8772300109253145,1.3024565090186235,0.05046537600839088,-14.923313314478479,-191645.4922502204,2.236537279539365
1366,0.03307107865288218,329352.8067885135,0.8176604701618907,0.7509672037782773,0.9129488545497869,1.4096032290133529,0.048512605515898186,-16.191580746410864,-208427.56884878452,2.1409265406151534
1367,0.03601553668310891,317089.0199111025,0.8131748963813925,0.803985750035472,0.9150138672398418,1.3891135329131192,0.0495461329179648,-16.552503352634123,-215624.8936517027,2.3013353585249847
1368,0.03332722681235321,325341.8191428819,0.8163229879089529,0.8136600115919446,0.8998286536314118,1.3214665079195884,0.04776562135258198,-17.263044449729968,-225819.255996995,2.230989500657029
1369,0.03774225923802837,354618.67902833526,0.8172559129183792,0.8347091210095978,0.9376260325534335,1.4049425324783185,0.05352926733492279,-20.035383541832108,-264714.1459404168,2.202473150518629
1370,0.03539358153435551,353241.5919237803,0.781466466455344,0.7712725265979936,0.8848860255355464,1.324002841567778,0.046073748637523795,-15.20095893341321,-190952.3414115324,2.391230431616357
1371,0.03484515915562014,322012.3235814846,0.7532315315013222,0.8550981728503029,0.8960713621634067,1.4580107155836326,0.0517765384604384,-14.113574136364434,-179108.30602472293,2.213545777127733
1372,0.031540065823556104,322465.7461634328,0.7554599158839571,0.8173259348500661,0.8834436719164881,1.4418365049894621,0.052036058664545984,-13.742221440465343,-174022.22615784002,2.074839282974112
1373,0.034771091461852734,332968.39552187396,0.7858318191591553,0.8183626977377579,0.8793255799663876,1.4095805673800403,0.047746755791580366,-15.793214837726694,-203353.8826471454,2.299055116319613
1374,0.035212678598594636,322154.9492562183,0.8110446943950451,0.8080577541643351,0.8954208471594238,1.46978089406202,0.04822272296017214,-16.706844875933538,-217981.18720278234,2.2388302256700636
1375,0.03412969059196338,345872.01856068533,0.8193738404523014,0.7987742132150862,0.9208675800754275,1.2870044845736246,0.053193123472027065,-18.876091324708813,-248759.22007852292,2.1828697622539543
1376,0.03387094337852238,356171.8451485652,0.7582842109702298,0.8379321937381421,0.9006915655941902,1.3977797135897068,0.04917742708150379,-15.286942082553578,-192067.1370799304,2.168357382319168
1377,0.03197861774386718,334637.59576488036,0.85142757937429,0.7920583145487277,0.8946343364483615,1.386094965609424,0.04656662840432772,-19.493969085651333,-258864.93920953944,2.086146843522846
1378,0.03630832298455867,346063.7575848118,0.8648427384688963,0.8527483246866195,0.8890380817910684,1.3381369135991208,0.047719091436392067,-22.99720177864845,-312069.73833561374,2.2981198437093773
1379,0.034331240562701856,329425.0707696881,0.7326504790581543,0.8408909658578777,0.9372059489748309,1.3067140428897093,0.051546411828242676,-12.43367533545181,-150248.70743279776,2.2309921453838535
1380,0.03560160131483469,352344.56024358986,0.8579664243512801,0.8167356223601148,0.9111846845194272,1.3476178625752033,0.04764955398943904,-21.735603270122095,-290699.8858898355,2.2232636432708324
1381,0.03483458724755279,340230.8356894603,0.8024007600758548,0.7502710802220723,0.9007964546837048,1.4273729191386286,0.0472336753075055,-15.62689110639389,-198568.65463502935,2.2503120561797862
1382,0.03260371738916527,316928.995866022,0.8001563548240174,0.7865766110399773,0.9447217933976253,1.3748599822443535,0.05119187107085264,-15.386741744703174,-196748.10676476013,2.0662439255809013
1383,0.0318725266297013,321456.8193612649,0.8519094440055193,0.7824913274407435,0.8969618269964176,1.2835012991206611,0.04940237943002943,-18.88763812862243,-251872.7338580489,2.16684026305429
1384,0.033325858279005055,337465.43364754715,0.7716592957178545,0.8207341263788663,0.8995883196053058,1.3422498031581893,0.047782813140000775,-14.93336274775364,-188542.66779383284,2.2239347498888664
1385,0.03368317888557298,326630.48419496394,0.8316850031081688,0.8543847127202712,0.8948914325057223,1.332002303096858,0.0483802640577201,-19.441379041177047,-259564.77682865656,2.202990137576841
1386,0.0354066105544888,328544.7238992033,0.7863527123865119,0.7474243843452633,0.8912106318064851,1.2778025497539456,0.05113618573118089,-14.548577987435495,-185071.0773990686,2.4311597999449432
